FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,AIR_TIME,DISTANCE,CANCELLED
2025-12-23,F9,SFO,ORD,1600,35.0,42.0,272.0,1846.0,0
2025-05-04,DL,SFO,ORD,1800,19.0,17.0,285.0,1846.0,0
2025-06-26,B6,JFK,MIA,1800,26.0,21.0,169.0,1089.0,0
2025-11-07,UA,BOS,DCA,2100,40.0,50.0,86.0,399.0,0
2025-07-23,B6,SFO,SEA,700,15.0,14.0,125.0,679.0,0
2025-09-15,WN,SFO,ORD,2100,44.0,48.0,281.0,1846.0,0
2025-06-18,DL,JFK,MIA,800,7.0,1.0,180.0,1089.0,0
2025-06-12,F9,JFK,MIA,600,1.0,5.0,175.0,1089.0,0
2025-07-23,UA,IAH,MIA,1300,21.0,11.0,155.0,964.0,0
2025-07-03,B6,LAX,ORD,1200,12.0,20.0,258.0,1744.0,0
2025-01-17,UA,LAX,SEA,2000,30.0,49.0,148.0,954.0,0
2025-01-06,AA,JFK,MIA,1800,24.0,24.0,170.0,1089.0,0
2025-01-04,UA,LAX,JFK,700,12.0,5.0,348.0,2475.0,0
2025-10-25,F9,SEA,ANC,1200,37.0,22.0,217.0,1448.0,0
2025-09-22,DL,EWR,SFO,2000,24.0,26.0,363.0,2565.0,0
2025-04-26,WN,SEA,ANC,1800,24.0,1.0,220.0,1448.0,0
2025-11-14,UA,SEA,ANC,1700,19.0,21.0,214.0,1448.0,0
2025-04-01,B6,JFK,MIA,1400,24.0,27.0,176.0,1089.0,0
2025-07-14,WN,DEN,PHX,1700,28.0,37.0,111.0,602.0,0
2025-04-27,WN,JFK,MIA,1500,15.0,14.0,174.0,1089.0,0
2025-09-13,B6,BOS,DCA,2200,41.0,19.0,96.0,399.0,0
2025-03-14,AS,LAX,LAS,700,5.0,-1.0,72.0,236.0,0
2025-04-11,AS,LAX,SEA,1300,7.0,-2.0,157.0,954.0,0
2025-10-26,AA,IAH,MIA,1900,24.0,21.0,153.0,964.0,0
2025-01-07,UA,SFO,ORD,1500,22.0,22.0,275.0,1846.0,0
2025-01-22,DL,SFO,SEA,2000,25.0,21.0,120.0,679.0,0
2025-04-09,WN,DEN,PHX,1100,14.0,13.0,112.0,602.0,0
2025-06-23,AS,SFO,ORD,1600,17.0,5.0,284.0,1846.0,0
2025-07-20,UA,DEN,LAX,1700,38.0,29.0,148.0,862.0,0
2025-08-28,AA,JFK,MIA,1300,21.0,10.0,175.0,1089.0,0
2025-09-11,DL,SEA,ANC,900,-0.0,16.0,216.0,1448.0,0
2025-01-19,WN,LAX,JFK,2000,19.0,18.0,346.0,2475.0,0
2025-06-23,F9,DEN,LAX,1200,18.0,26.0,143.0,862.0,0
2025-07-11,AS,SFO,SEA,1000,5.0,-5.0,118.0,679.0,0
2025-11-10,DL,JFK,MIA,1000,10.0,-11.0,173.0,1089.0,0
2025-05-28,WN,EWR,SFO,1900,33.0,29.0,368.0,2565.0,0
2025-10-16,F9,JFK,ORD,1900,38.0,35.0,126.0,740.0,0
2025-09-22,UA,LAX,JFK,1200,30.0,30.0,350.0,2475.0,0
2025-06-08,UA,JFK,ORD,900,13.0,-4.0,130.0,740.0,0
2025-11-20,B6,LAX,ORD,2200,46.0,52.0,255.0,1744.0,0
2025-02-05,AS,JFK,ORD,700,7.0,2.0,126.0,740.0,0
2025-01-13,UA,LAX,LAS,800,7.0,1.0,65.0,236.0,0
2025-08-28,DL,ATL,LGA,1400,16.0,4.0,136.0,762.0,0
2025-04-09,DL,LAX,ORD,800,7.0,8.0,268.0,1744.0,0
2025-04-10,WN,JFK,ORD,1900,21.0,30.0,128.0,740.0,0
2025-08-25,AA,IAH,MIA,800,22.0,19.0,158.0,964.0,0
2025-07-16,UA,ATL,LGA,800,11.0,15.0,137.0,762.0,0
2025-12-16,DL,DEN,PHX,1400,14.0,18.0,109.0,602.0,0
2025-05-22,DL,DEN,LAX,1200,19.0,34.0,140.0,862.0,0
2025-12-14,AA,EWR,SFO,1400,40.0,43.0,369.0,2565.0,0
2025-12-11,UA,BOS,DCA,900,13.0,-3.0,81.0,399.0,0
2025-12-30,B6,BOS,DCA,1500,19.0,21.0,88.0,399.0,0
2025-08-13,B6,SFO,ORD,500,3.0,-2.0,274.0,1846.0,0
2025-11-07,B6,ATL,LGA,1300,26.0,17.0,138.0,762.0,0
2025-01-16,AS,SEA,ANC,1600,11.0,13.0,216.0,1448.0,0
2025-02-13,WN,ATL,MCO,1300,20.0,16.0,91.0,404.0,0
2025-03-10,UA,LAX,SEA,1000,14.0,25.0,158.0,954.0,0
2025-10-23,UA,ORD,DFW,900,6.0,15.0,144.0,802.0,0
2025-12-19,AS,LAX,LAS,1000,11.0,-3.0,68.0,236.0,0
2025-03-02,F9,DEN,PHX,1500,24.0,29.0,112.0,602.0,0
2025-03-18,B6,BOS,DCA,600,10.0,3.0,96.0,399.0,0
2025-07-06,B6,DEN,PHX,2000,41.0,18.0,113.0,602.0,0
2025-05-05,B6,ORD,DFW,600,1.0,-6.0,130.0,802.0,0
2025-07-28,DL,ATL,MCO,800,7.0,6.0,89.0,404.0,0
2025-12-21,F9,ORD,DFW,1300,16.0,7.0,130.0,802.0,0
2025-08-17,AS,JFK,ORD,1800,28.0,18.0,125.0,740.0,0
2025-11-17,F9,LAX,ORD,2100,52.0,39.0,262.0,1744.0,0
2025-02-15,F9,DEN,PHX,1600,28.0,33.0,109.0,602.0,0
2025-03-21,DL,SFO,ORD,1600,16.0,5.0,276.0,1846.0,0
2025-10-05,F9,LAX,SEA,700,27.0,19.0,159.0,954.0,0
2025-03-18,WN,SEA,ANC,2100,15.0,5.0,218.0,1448.0,0
2025-01-26,AA,ORD,DFW,1500,42.0,45.0,139.0,802.0,0
2025-08-08,F9,ORD,DFW,1300,65.0,50.0,139.0,802.0,0
2025-12-16,AS,ORD,DFW,1700,54.0,56.0,143.0,802.0,0
2025-10-13,AS,LAX,JFK,700,-1.0,8.0,349.0,2475.0,0
2025-07-08,AS,ORD,DFW,700,6.0,9.0,135.0,802.0,0
2025-09-06,AS,ORD,DFW,1700,20.0,14.0,135.0,802.0,0
2025-04-29,B6,ORD,DFW,1800,25.0,16.0,140.0,802.0,0
2025-06-28,AA,LAX,SFO,500,1.0,2.0,77.0,337.0,0
2025-03-14,F9,DEN,LAX,500,14.0,26.0,143.0,862.0,0
2025-08-07,AS,ATL,LGA,600,-1.0,-0.0,133.0,762.0,0
2025-12-04,WN,DEN,LAX,1200,8.0,7.0,146.0,862.0,0
2025-04-07,WN,ORD,DFW,1800,19.0,6.0,134.0,802.0,0
2025-09-18,DL,SFO,SEA,1700,14.0,4.0,123.0,679.0,0
2025-05-02,DL,SEA,ANC,1000,1.0,5.0,220.0,1448.0,0
2025-07-23,B6,SFO,ORD,800,38.0,33.0,272.0,1846.0,0
2025-06-19,AA,JFK,ORD,1700,42.0,48.0,123.0,740.0,0
2025-09-21,F9,LAX,SFO,900,12.0,8.0,79.0,337.0,0
2025-01-30,AA,LAX,SEA,500,5.0,-5.0,157.0,954.0,0
2025-11-12,F9,LAX,SEA,700,12.0,2.0,146.0,954.0,0
2025-03-11,B6,JFK,MIA,1800,29.0,14.0,175.0,1089.0,0
2025-06-22,DL,LAX,ORD,1200,18.0,25.0,264.0,1744.0,0
2025-05-23,AA,SFO,SEA,2000,26.0,18.0,118.0,679.0,0
2025-12-18,F9,DEN,LAX,800,30.0,17.0,136.0,862.0,0
2025-07-03,B6,DEN,PHX,800,17.0,29.0,109.0,602.0,0
2025-03-25,UA,SEA,ANC,1400,10.0,-14.0,218.0,1448.0,0
2025-10-31,UA,SEA,ANC,1600,33.0,38.0,219.0,1448.0,0
2025-10-13,F9,LAX,ORD,1400,19.0,28.0,261.0,1744.0,0
2025-11-08,WN,ATL,LGA,800,13.0,-1.0,134.0,762.0,0
2025-08-20,B6,BOS,DCA,600,6.0,4.0,92.0,399.0,0
2025-06-22,WN,SFO,SEA,1100,12.0,-6.0,124.0,679.0,0
2025-12-31,DL,SFO,ORD,1500,13.0,-3.0,268.0,1846.0,0
2025-10-02,WN,ORD,DFW,700,3.0,2.0,137.0,802.0,0
2025-11-08,DL,SEA,ANC,1100,6.0,-10.0,222.0,1448.0,0
2025-12-21,F9,LAX,SEA,1800,27.0,20.0,154.0,954.0,0
2025-12-27,UA,JFK,ORD,1300,32.0,42.0,134.0,740.0,0
2025-02-26,B6,LAX,ORD,700,12.0,9.0,256.0,1744.0,0
2025-09-11,UA,DEN,PHX,2100,21.0,23.0,109.0,602.0,0
2025-11-07,DL,LAX,ORD,700,-1.0,8.0,258.0,1744.0,0
2025-07-29,DL,SFO,ORD,1200,18.0,22.0,276.0,1846.0,0
2025-12-22,DL,SFO,ORD,2000,38.0,38.0,276.0,1846.0,0
2025-06-12,F9,LAX,JFK,600,6.0,-3.0,352.0,2475.0,0
2025-11-26,DL,DEN,PHX,1100,9.0,9.0,119.0,602.0,0
2025-06-06,DL,LAX,ORD,1500,26.0,18.0,261.0,1744.0,0
2025-08-14,UA,JFK,ORD,500,11.0,9.0,128.0,740.0,0
2025-09-19,F9,DEN,PHX,1600,23.0,17.0,115.0,602.0,0
2025-12-22,B6,SEA,ANC,1000,30.0,24.0,216.0,1448.0,0
2025-02-25,UA,EWR,SFO,600,6.0,4.0,360.0,2565.0,0
2025-12-29,WN,LAX,SEA,1400,25.0,15.0,151.0,954.0,0
2025-04-09,AS,ATL,LGA,800,-0.0,6.0,125.0,762.0,0
2025-07-30,UA,SFO,SEA,800,11.0,-11.0,119.0,679.0,0
2025-06-09,AS,DEN,LAX,1800,26.0,25.0,137.0,862.0,0
2025-01-05,UA,SFO,ORD,1100,10.0,11.0,271.0,1846.0,0
2025-11-06,AA,LAX,SFO,1700,22.0,26.0,75.0,337.0,0
2025-03-18,F9,BOS,DCA,1800,31.0,9.0,84.0,399.0,0
2025-01-07,WN,DEN,LAX,800,5.0,16.0,145.0,862.0,0
2025-04-02,F9,SFO,SEA,2000,30.0,21.0,128.0,679.0,0
2025-03-04,B6,BOS,DCA,1500,20.0,20.0,88.0,399.0,0
2025-07-17,AA,JFK,MIA,1100,21.0,10.0,176.0,1089.0,0
2025-11-09,DL,JFK,MIA,2100,23.0,14.0,169.0,1089.0,0
2025-04-14,UA,SFO,SEA,600,-5.0,-10.0,117.0,679.0,0
2025-07-06,AA,JFK,ORD,1000,6.0,10.0,134.0,740.0,0
2025-04-29,B6,IAH,MIA,500,21.0,14.0,154.0,964.0,0
2025-05-28,B6,LAX,SFO,1900,30.0,23.0,82.0,337.0,0
2025-03-19,AA,ATL,MCO,2100,43.0,39.0,91.0,404.0,0
2025-01-14,AA,LAX,LAS,1700,30.0,30.0,61.0,236.0,0
2025-03-05,B6,LAX,SEA,1100,12.0,4.0,151.0,954.0,0
2025-08-01,DL,LAX,JFK,1800,26.0,30.0,348.0,2475.0,0
2025-05-14,AA,LAX,ORD,1500,32.0,25.0,261.0,1744.0,0
2025-09-02,UA,DEN,LAX,1800,19.0,21.0,146.0,862.0,0
2025-04-30,AS,DEN,LAX,1300,5.0,1.0,144.0,862.0,0
2025-02-16,AS,SEA,ANC,800,6.0,11.0,218.0,1448.0,0
2025-05-23,B6,LAX,SEA,1900,36.0,34.0,155.0,954.0,0
2025-08-29,F9,LAX,JFK,600,16.0,6.0,348.0,2475.0,0
2025-03-21,UA,IAH,MIA,1700,30.0,30.0,165.0,964.0,0
2025-12-15,UA,EWR,SFO,1500,29.0,24.0,368.0,2565.0,0
2025-10-25,AA,DEN,PHX,700,1.0,-8.0,114.0,602.0,0
2025-07-20,WN,BOS,DCA,900,13.0,17.0,92.0,399.0,0
2025-11-27,B6,SEA,ANC,1000,8.0,11.0,217.0,1448.0,0
2025-03-23,UA,ATL,MCO,1900,32.0,41.0,84.0,404.0,0
2025-11-07,WN,JFK,ORD,900,33.0,42.0,120.0,740.0,0
2025-10-09,F9,IAH,MIA,1100,41.0,46.0,161.0,964.0,0
2025-10-04,DL,DEN,PHX,700,5.0,7.0,110.0,602.0,0
2025-02-24,F9,BOS,DCA,1200,26.0,17.0,88.0,399.0,0
2025-09-19,UA,LAX,LAS,1600,16.0,12.0,65.0,236.0,0
2025-03-14,AA,LAX,ORD,900,9.0,4.0,260.0,1744.0,0
2025-09-16,UA,ATL,LGA,1900,37.0,30.0,142.0,762.0,0
2025-09-29,DL,IAH,MIA,1200,14.0,29.0,160.0,964.0,0
2025-05-04,UA,ATL,LGA,800,3.0,3.0,137.0,762.0,0
2025-11-14,AS,JFK,MIA,900,1.0,14.0,170.0,1089.0,0
2025-01-30,AA,LAX,SFO,700,4.0,5.0,77.0,337.0,0
2025-04-24,AS,LAX,SEA,1500,26.0,18.0,159.0,954.0,0
2025-09-16,B6,LAX,ORD,2100,46.0,53.0,266.0,1744.0,0
2025-07-21,AS,LAX,LAS,2100,24.0,33.0,64.0,236.0,0
2025-10-28,AS,DEN,PHX,1000,8.0,6.0,109.0,602.0,0
2025-07-25,AA,DEN,PHX,1600,21.0,27.0,106.0,602.0,0
2025-08-22,B6,SFO,ORD,1900,43.0,49.0,271.0,1846.0,0
2025-09-28,DL,IAH,MIA,1200,6.0,8.0,161.0,964.0,0
2025-12-06,B6,JFK,MIA,700,13.0,-12.0,163.0,1089.0,0
2025-03-03,DL,JFK,ORD,2000,47.0,56.0,128.0,740.0,0
2025-09-14,AS,ORD,DFW,1000,5.0,11.0,139.0,802.0,0
2025-01-30,B6,ATL,MCO,900,15.0,23.0,81.0,404.0,0
2025-05-30,F9,LAX,LAS,700,8.0,-3.0,62.0,236.0,0
2025-09-25,WN,SFO,SEA,2000,23.0,20.0,116.0,679.0,0
2025-08-26,B6,DEN,PHX,1600,19.0,21.0,113.0,602.0,0
2025-12-13,UA,BOS,DCA,800,30.0,24.0,92.0,399.0,0
2025-09-14,AA,JFK,MIA,1700,31.0,20.0,175.0,1089.0,0
2025-12-15,F9,LAX,SEA,1700,29.0,28.0,153.0,954.0,0
2025-10-10,WN,BOS,DCA,2200,24.0,26.0,77.0,399.0,0
2025-10-28,F9,ATL,MCO,800,20.0,22.0,85.0,404.0,0
2025-12-01,WN,JFK,MIA,1100,13.0,13.0,174.0,1089.0,0
2025-12-03,B6,ATL,MCO,600,47.0,40.0,87.0,404.0,0
2025-01-21,UA,SEA,ANC,900,11.0,7.0,218.0,1448.0,0
2025-03-29,AS,LAX,SFO,800,9.0,3.0,85.0,337.0,0
2025-06-04,UA,SFO,ORD,900,27.0,38.0,264.0,1846.0,0
2025-01-11,AS,EWR,SFO,1100,8.0,20.0,369.0,2565.0,0
2025-11-12,AA,SFO,SEA,1600,17.0,34.0,122.0,679.0,0
2025-03-08,WN,IAH,MIA,1500,40.0,25.0,160.0,964.0,0
2025-02-08,F9,SFO,SEA,1100,22.0,25.0,118.0,679.0,0
2025-08-10,UA,JFK,ORD,1000,30.0,31.0,124.0,740.0,0
2025-06-06,B6,LAX,JFK,800,14.0,7.0,347.0,2475.0,0
2025-07-12,B6,DEN,LAX,700,14.0,7.0,148.0,862.0,0
2025-01-31,AA,LAX,ORD,1500,20.0,-3.0,258.0,1744.0,0
2025-12-19,WN,BOS,DCA,1800,30.0,39.0,85.0,399.0,0
2025-08-21,F9,LAX,SEA,1500,63.0,60.0,152.0,954.0,0
2025-02-07,WN,LAX,SEA,1900,23.0,13.0,160.0,954.0,0
2025-10-30,DL,JFK,ORD,1500,16.0,9.0,129.0,740.0,0
2025-03-20,AS,LAX,JFK,900,5.0,9.0,351.0,2475.0,0
2025-01-14,DL,SFO,SEA,2000,22.0,27.0,122.0,679.0,0
2025-01-07,AA,DEN,PHX,600,12.0,-3.0,108.0,602.0,0
2025-01-19,B6,ORD,DFW,1800,46.0,51.0,139.0,802.0,0
2025-04-01,AS,ATL,MCO,1500,11.0,-6.0,89.0,404.0,0
2025-04-12,AS,LAX,JFK,1600,14.0,12.0,352.0,2475.0,0
2025-05-27,UA,DEN,PHX,800,8.0,11.0,106.0,602.0,0
2025-10-30,DL,LAX,JFK,1800,21.0,13.0,348.0,2475.0,0
2025-05-15,F9,ATL,MCO,700,24.0,22.0,90.0,404.0,0
2025-11-08,UA,SEA,ANC,1900,25.0,39.0,214.0,1448.0,0
2025-01-18,F9,DEN,LAX,1600,22.0,16.0,145.0,862.0,0
2025-12-31,AA,SFO,ORD,2000,36.0,27.0,275.0,1846.0,0
2025-07-31,AS,LAX,SEA,1400,16.0,13.0,148.0,954.0,0
2025-07-25,AS,SEA,ANC,700,14.0,2.0,221.0,1448.0,0
2025-04-12,AA,LAX,LAS,800,0.0,3.0,62.0,236.0,0
2025-10-24,B6,JFK,ORD,1200,14.0,37.0,130.0,740.0,0
2025-01-21,AA,LAX,ORD,1400,29.0,35.0,266.0,1744.0,0
2025-08-03,WN,LAX,SFO,1800,35.0,40.0,74.0,337.0,0
2025-05-26,F9,JFK,MIA,1900,45.0,42.0,180.0,1089.0,0
2025-07-03,AA,ORD,DFW,1600,21.0,18.0,144.0,802.0,0
2025-12-05,AA,DEN,LAX,800,12.0,17.0,142.0,862.0,0
2025-09-01,DL,DEN,LAX,500,24.0,33.0,138.0,862.0,0
2025-11-30,B6,SEA,ANC,1100,26.0,41.0,221.0,1448.0,0
2025-02-09,DL,SEA,ANC,600,6.0,1.0,215.0,1448.0,0
2025-03-16,AA,JFK,MIA,1500,16.0,17.0,173.0,1089.0,0
2025-06-24,UA,SFO,ORD,1900,29.0,39.0,276.0,1846.0,0
2025-03-09,F9,ATL,MCO,1300,17.0,20.0,86.0,404.0,0
2025-11-25,WN,JFK,ORD,1000,14.0,11.0,132.0,740.0,0
2025-08-29,WN,SFO,SEA,1500,21.0,18.0,122.0,679.0,0
2025-08-01,WN,LAX,SFO,1600,33.0,24.0,79.0,337.0,0
2025-11-22,AS,JFK,ORD,1800,18.0,12.0,135.0,740.0,0
2025-04-29,UA,JFK,ORD,800,3.0,12.0,126.0,740.0,0
2025-07-15,DL,EWR,SFO,1100,13.0,20.0,367.0,2565.0,0
2025-08-06,UA,SEA,ANC,1000,12.0,15.0,212.0,1448.0,0
2025-08-03,F9,LAX,ORD,1000,20.0,-1.0,265.0,1744.0,0
2025-07-03,DL,LAX,JFK,800,5.0,9.0,356.0,2475.0,0
2025-08-09,WN,SEA,ANC,1700,16.0,15.0,217.0,1448.0,0
2025-11-18,B6,JFK,ORD,600,14.0,8.0,133.0,740.0,0
2025-08-27,AS,LAX,SFO,1400,14.0,12.0,70.0,337.0,0
2025-11-30,B6,DEN,LAX,1000,7.0,-2.0,143.0,862.0,0
2025-11-28,DL,SFO,ORD,500,-2.0,5.0,267.0,1846.0,0
2025-08-23,AA,LAX,LAS,800,23.0,34.0,71.0,236.0,0
2025-08-25,AS,ATL,LGA,700,20.0,7.0,131.0,762.0,0
2025-08-16,DL,SEA,ANC,500,-1.0,-7.0,215.0,1448.0,0
2025-02-15,AA,DEN,LAX,1900,44.0,29.0,145.0,862.0,0
2025-08-05,B6,LAX,ORD,500,9.0,4.0,259.0,1744.0,0
2025-12-02,AA,ATL,MCO,500,8.0,6.0,89.0,404.0,0
2025-09-17,B6,JFK,ORD,1100,20.0,9.0,127.0,740.0,0
2025-05-30,WN,BOS,DCA,1200,22.0,36.0,85.0,399.0,0
2025-05-04,DL,LAX,LAS,2000,36.0,34.0,67.0,236.0,0
2025-01-03,WN,SEA,ANC,1500,14.0,5.0,214.0,1448.0,0
2025-08-06,AA,SFO,ORD,700,13.0,20.0,272.0,1846.0,0
2025-08-08,B6,ATL,LGA,1500,29.0,39.0,131.0,762.0,0
2025-08-10,B6,ORD,DFW,1000,24.0,23.0,143.0,802.0,0
2025-11-16,AA,SFO,ORD,1100,26.0,21.0,277.0,1846.0,0
2025-07-08,F9,LAX,ORD,1100,47.0,37.0,258.0,1744.0,0
2025-08-23,F9,SFO,ORD,1900,45.0,39.0,277.0,1846.0,0
2025-07-12,WN,ATL,MCO,1700,18.0,20.0,87.0,404.0,0
2025-01-09,DL,ATL,LGA,800,12.0,15.0,143.0,762.0,0
2025-09-08,AS,ATL,LGA,900,2.0,-3.0,133.0,762.0,0
2025-07-12,WN,ATL,LGA,800,7.0,5.0,139.0,762.0,0
2025-08-30,AS,LAX,SFO,1600,17.0,18.0,74.0,337.0,0
2025-10-07,AS,JFK,MIA,1300,12.0,1.0,170.0,1089.0,0
2025-02-10,B6,SFO,SEA,2000,45.0,60.0,120.0,679.0,0
2025-06-09,F9,JFK,MIA,900,18.0,16.0,175.0,1089.0,0
2025-06-22,AA,SFO,ORD,1900,32.0,31.0,280.0,1846.0,0
2025-03-24,AA,LAX,LAS,700,12.0,17.0,69.0,236.0,0
2025-04-02,UA,IAH,MIA,500,29.0,25.0,162.0,964.0,0
2025-12-13,AS,LAX,SFO,500,-1.0,-3.0,82.0,337.0,0
2025-05-10,AS,ATL,MCO,1900,21.0,4.0,87.0,404.0,0
2025-01-21,B6,JFK,ORD,2200,68.0,60.0,132.0,740.0,0
2025-09-21,UA,DEN,PHX,1100,7.0,-5.0,111.0,602.0,0
2025-01-18,B6,SEA,ANC,800,13.0,10.0,219.0,1448.0,0
2025-06-23,AS,ATL,LGA,1100,15.0,22.0,137.0,762.0,0
2025-08-21,F9,DEN,LAX,1300,28.0,9.0,146.0,862.0,0
2025-06-06,DL,LAX,ORD,900,2.0,3.0,254.0,1744.0,0
2025-04-25,AA,IAH,MIA,1300,13.0,24.0,166.0,964.0,0
2025-12-06,F9,LAX,JFK,1600,32.0,39.0,357.0,2475.0,0
2025-11-30,B6,DEN,PHX,1600,20.0,22.0,116.0,602.0,0
2025-02-27,AS,LAX,SEA,1200,14.0,16.0,153.0,954.0,0
2025-10-23,F9,LAX,ORD,900,8.0,16.0,259.0,1744.0,0
2025-09-03,AS,SEA,ANC,800,11.0,4.0,218.0,1448.0,0
2025-06-25,WN,DEN,PHX,1200,17.0,30.0,109.0,602.0,0
2025-04-03,UA,ATL,LGA,1900,35.0,44.0,134.0,762.0,0
2025-06-22,AS,SEA,ANC,800,2.0,10.0,218.0,1448.0,0
2025-04-17,WN,SFO,SEA,2000,23.0,33.0,115.0,679.0,0
2025-10-24,AA,ATL,LGA,1900,30.0,28.0,132.0,762.0,0
2025-10-28,UA,LAX,LAS,1300,11.0,4.0,73.0,236.0,0
2025-10-04,UA,JFK,ORD,1600,20.0,37.0,138.0,740.0,0
2025-09-07,WN,JFK,MIA,1000,17.0,23.0,178.0,1089.0,0
2025-08-19,UA,ATL,LGA,700,1.0,12.0,139.0,762.0,0
2025-03-21,AS,LAX,JFK,1400,14.0,3.0,348.0,2475.0,0
2025-09-07,DL,LAX,SFO,1100,14.0,9.0,74.0,337.0,0
2025-06-15,AA,LAX,SFO,1700,44.0,36.0,73.0,337.0,0
2025-11-24,AS,LAX,ORD,1000,3.0,-3.0,255.0,1744.0,0
2025-02-25,B6,ATL,MCO,1300,35.0,41.0,86.0,404.0,0
2025-02-02,F9,LAX,SEA,1200,20.0,26.0,158.0,954.0,0
2025-02-05,DL,IAH,MIA,600,6.0,7.0,162.0,964.0,0
2025-03-16,AA,JFK,MIA,1600,17.0,14.0,171.0,1089.0,0
2025-11-08,AS,SFO,SEA,1700,19.0,7.0,118.0,679.0,0
2025-04-27,DL,EWR,SFO,600,3.0,-6.0,360.0,2565.0,0
2025-07-26,WN,LAX,LAS,1000,16.0,6.0,64.0,236.0,0
2025-05-15,UA,LAX,LAS,900,2.0,5.0,65.0,236.0,0
2025-02-25,WN,SFO,ORD,1000,12.0,16.0,273.0,1846.0,0
2025-02-16,B6,LAX,JFK,800,4.0,-9.0,353.0,2475.0,0
2025-08-11,UA,DEN,PHX,900,3.0,12.0,110.0,602.0,0
2025-08-26,WN,DEN,LAX,900,6.0,11.0,144.0,862.0,0
2025-05-31,B6,SFO,ORD,1200,23.0,15.0,279.0,1846.0,0
2025-06-01,B6,BOS,DCA,2100,50.0,53.0,83.0,399.0,0
2025-07-17,AA,LAX,SFO,1700,29.0,44.0,73.0,337.0,0
2025-03-30,UA,ORD,DFW,800,11.0,8.0,141.0,802.0,0
2025-01-17,AA,DEN,LAX,1000,11.0,16.0,144.0,862.0,0
2025-11-10,AS,SFO,ORD,2200,26.0,34.0,267.0,1846.0,0
2025-02-17,AS,IAH,MIA,1900,20.0,4.0,156.0,964.0,0
2025-07-15,B6,JFK,MIA,800,13.0,28.0,174.0,1089.0,0
2025-05-23,AA,EWR,SFO,1100,36.0,14.0,369.0,2565.0,0
2025-04-27,B6,ATL,LGA,1300,23.0,22.0,134.0,762.0,0
2025-01-13,B6,LAX,ORD,1500,36.0,54.0,264.0,1744.0,0
2025-10-29,AS,SEA,ANC,1200,2.0,-7.0,218.0,1448.0,0
2025-12-06,B6,LAX,SFO,700,7.0,8.0,77.0,337.0,0
2025-06-22,F9,LAX,LAS,2100,43.0,32.0,64.0,236.0,0
2025-11-14,B6,SEA,ANC,900,26.0,15.0,216.0,1448.0,0
2025-06-02,DL,EWR,SFO,1000,8.0,21.0,364.0,2565.0,0
2025-10-14,B6,SFO,ORD,1300,16.0,12.0,268.0,1846.0,0
2025-09-20,WN,ATL,LGA,500,14.0,20.0,131.0,762.0,0
2025-05-29,AA,DEN,PHX,1200,23.0,14.0,111.0,602.0,0
2025-12-08,WN,DEN,LAX,1300,20.0,31.0,148.0,862.0,0
2025-07-30,UA,EWR,SFO,1200,18.0,13.0,362.0,2565.0,0
2025-09-19,F9,LAX,JFK,1000,19.0,14.0,360.0,2475.0,0
2025-03-18,DL,LAX,LAS,1900,21.0,27.0,64.0,236.0,0
2025-11-30,WN,EWR,SFO,1100,6.0,7.0,370.0,2565.0,0
2025-07-13,F9,ORD,DFW,1000,14.0,24.0,139.0,802.0,0
2025-12-29,AS,ORD,DFW,1800,21.0,21.0,137.0,802.0,0
2025-11-05,F9,JFK,MIA,1700,28.0,18.0,171.0,1089.0,0
2025-11-02,F9,SFO,ORD,900,30.0,25.0,269.0,1846.0,0
2025-11-30,DL,LAX,ORD,1300,24.0,18.0,251.0,1744.0,0
2025-09-16,DL,JFK,MIA,1100,8.0,11.0,171.0,1089.0,0
2025-12-15,DL,LAX,JFK,1400,12.0,32.0,348.0,2475.0,0
2025-06-28,AA,SFO,SEA,600,-3.0,0.0,120.0,679.0,0
2025-03-23,AA,IAH,MIA,1800,22.0,29.0,153.0,964.0,0
2025-05-20,AA,LAX,SEA,1000,7.0,16.0,157.0,954.0,0
2025-09-14,UA,DEN,LAX,600,-3.0,-1.0,142.0,862.0,0
2025-09-09,DL,LAX,SFO,500,-4.0,-1.0,81.0,337.0,0
2025-10-01,WN,DEN,LAX,1700,15.0,-2.0,148.0,862.0,0
2025-06-20,WN,LAX,ORD,1400,22.0,23.0,258.0,1744.0,0
2025-07-02,AA,DEN,PHX,1600,32.0,33.0,110.0,602.0,0
2025-07-04,AA,JFK,ORD,1600,27.0,17.0,126.0,740.0,0
2025-11-24,WN,DEN,LAX,600,-4.0,4.0,143.0,862.0,0
2025-10-18,UA,DEN,PHX,1200,15.0,19.0,109.0,602.0,0
2025-08-10,UA,ATL,MCO,1900,26.0,23.0,83.0,404.0,0
2025-10-23,DL,DEN,LAX,1800,22.0,13.0,147.0,862.0,0
2025-11-24,AA,IAH,MIA,900,1.0,18.0,161.0,964.0,0
2025-03-23,DL,ATL,MCO,1400,18.0,12.0,89.0,404.0,0
2025-10-23,AA,LAX,LAS,1200,16.0,7.0,69.0,236.0,0
2025-08-11,AA,LAX,SEA,1800,24.0,34.0,149.0,954.0,0
2025-06-11,UA,ORD,DFW,2000,36.0,39.0,137.0,802.0,0
2025-12-21,AS,JFK,MIA,1500,27.0,21.0,171.0,1089.0,0
2025-05-04,UA,ATL,MCO,1000,4.0,11.0,84.0,404.0,0
